# Thursday, February 16, 2017 at 12:42 PM
# Comment at 3176 sec.: s1-af-supercoiled  1280-1480 per 20 900ms 40s rotate 0
# AFZ: [Time, MagPos, RotState, AFZ_avg, AFZ_error, AFZ_current, Z REF, Z DNA, Comment]
  3484.679   1380   0.00       2.3078     0.0281       2.3209       20       17             AFZ
  3488.710   1380   0.00       2.3058     0.0277       2.1831       20       17             AFZ
  3492.760   1380   0.00       2.3021     0.0275       2.0766       20       17             AFZ
  3496.783   1380   0.00       2.2995     0.0272       2.1433       20       17             AFZ
  3500.809   1380   0.00       2.2965     0.0269       2.1040       20       17             AFZ
  3504.840   1400   0.00       2.2960     0.0265       2.2670       20       17             AFZ
  3508.883   1400   0.00       2.2947     0.0262       2.2104       20       17             AFZ
  3512.946   1400   0.00       2.2948     0.0258       2.2957       20       17             AFZ
  3516.984   1400   0.00       2.2931     0.0254       2.1836       20       17             AFZ
  3521.014   1400   0.00       2.2899     0.0253       2.0689       20       17             AFZ
  3525.046   1400   0.00       2.2861     0.0252       2.0288       20       17             AFZ
  3529.084   1400   0.00       2.2885     0.0250       2.4519       20       17             AFZ
  3533.166   1400   0.00       2.2841     0.0250       1.9744       20       17             AFZ
  3537.256   1400   0.00       2.2853     0.0247       2.3674       20       17             AFZ
  3541.272   1400   0.00       2.2839     0.0244       2.1837       20       17             AFZ
  3545.307   1420   0.00       2.2832     0.0241       2.2338       20       17             AFZ
  3549.311   1420   0.00       2.2837     0.0237       2.3236       20       17             AFZ
  3553.335   1420   0.00       2.2832     0.0234       2.2410       20       17             AFZ
  3557.373   1420   0.00       2.2858     0.0233       2.4885       20       17             AFZ
  3561.404   1420   0.00       2.2862     0.0230       2.3134       20       17             AFZ
  3565.434   1420   0.00       2.2843     0.0228       2.1404       20       17             AFZ
  3569.514   1420   0.00       2.2831     0.0225       2.1809       20       17             AFZ
  3573.548   1420   0.00       2.2825     0.0223       2.2336       20       17             AFZ
  3577.583   1420   0.00       2.2841     0.0221       2.4186       20       17             AFZ
  3581.621   1420   0.00       2.2839     0.0218       2.2640       20       17             AFZ
  3585.699   1440   0.00       2.2847     0.0216       2.3525       19       17             AFZ
  3589.760   1440   0.00       2.2854     0.0213       2.3480       19       17             AFZ
  3593.787   1440   0.00       2.2865     0.0211       2.3803       19       17             AFZ
  3597.810   1440   0.00       2.2874     0.0209       2.3642       19       17             AFZ
  3601.845   1440   0.00       2.2895     0.0208       2.4743       19       17             AFZ
  3605.889   1440   0.00       2.2903     0.0205       2.3614       19       17             AFZ
  3609.932   1440   0.00       2.2917     0.0204       2.4146       19       17             AFZ
  3613.967   1440   0.00       2.2908     0.0202       2.2101       19       17             AFZ
  3617.968   1440   0.00       2.2909     0.0199       2.3070       19       17             AFZ
  3622.035   1440   0.00       2.2924     0.0198       2.4259       19       17             AFZ
  3626.019   1440   0.00       2.2931     0.0196       2.3617       19       17             AFZ
  3630.053   1460   0.00       2.2936     0.0194       2.3386       19       17             AFZ
  3634.054   1460   0.00       2.2953     0.0193       2.4591       19       17             AFZ
  3638.097   1460   0.00       2.2947     0.0191       2.2329       19       17             AFZ
  3642.086   1460   0.00       2.2960     0.0189       2.4323       19       17             AFZ
  3646.124   1460   0.00       2.2971     0.0188       2.4053       19       17             AFZ
  3650.133   1460   0.00       2.2978     0.0186       2.3599       19       17             AFZ
  3654.149   1460   0.00       2.2986     0.0184       2.3804       19       17             AFZ
  3658.239   1460   0.00       2.2992     0.0183       2.3606       19       17             AFZ
  3662.329   1460   0.00       2.2989     0.0181       2.2679       19       17             AFZ
  3666.356   1460   0.00       2.3012     0.0181       2.5457       19       17             AFZ
  3670.434   1480   0.00       2.3015     0.0179       2.3312       19       17             AFZ
  3674.470   1480   0.00       2.3017     0.0177       2.3256       19       17             AFZ
  3678.504   1480   0.00       2.3021     0.0176       2.3454       19       17             AFZ
  3682.549   1480   0.00       2.3037     0.0175       2.4757       19       17             AFZ
  3686.555   1480   0.00       2.3032     0.0173       2.2493       19       17             AFZ
  3690.558   1480   0.00       2.3028     0.0172       2.2547       19       17             AFZ
  3694.641   1480   0.00       2.3027     0.0170       2.2954       19       17             AFZ
  3698.694   1480   0.00       2.3026     0.0169       2.2895       19       17             AFZ
  3702.707   1480   0.00       2.3023     0.0167       2.2687       19       17             AFZ
  3706.726   1480   0.00       2.3035     0.0166       2.4350       19       17             AFZ
  3710.757   1480   0.00       2.3035     0.0165       2.3047       19       17             AFZ
  3714.825   1480   0.00       2.3034     0.0163       2.2909       19       17             AFZ
  3718.878   1480   0.00       2.3030     0.0162       2.2626       19       17             AFZ
  3722.930   1480   0.00       2.3032     0.0161       2.3254       19       17             AFZ
  3726.910   1480   0.00       2.3027     0.0160       2.2464       19       17             AFZ
  3730.926   1480   0.00       2.3037     0.0158       2.4173       19       17             AFZ
  3734.946   1480   0.00       2.3034     0.0157       2.2703       19       17             AFZ
  3738.970   1480   0.00       2.3036     0.0156       2.3291       19       17             AFZ
  3743.022   1480   0.00       2.3039     0.0155       2.3367       19       17             AFZ
  3747.013   1480   0.00       2.3040     0.0153       2.3169       19       17             AFZ
  3751.050   1480   0.00       2.3037     0.0152       2.2726       19       17             AFZ
  3755.081   1480   0.00       2.3044     0.0151       2.3880       19       17             AFZ
# Set Z DNA to: 16.53
# Set Z DNA to: 16.53
# Set Z REF to: 18.86
# AFZ: [Time, MagPos, RotState, AFZ_avg, AFZ_error, AFZ_current, Z REF, Z DNA, Comment]
  4008.025   1280   0.00       2.1666     0.0000       2.1666       18       16             AFZ
# AFZ: [Time, MagPos, RotState, AFZ_avg, AFZ_error, AFZ_current, Z REF, Z DNA, Comment]
  4061.266   1280  40.00       1.3924     0.0000       1.3924       18       17             AFZ
# AFZ: [Time, MagPos, RotState, AFZ_avg, AFZ_error, AFZ_current, Z REF, Z DNA, Comment]
  4068.674   1280  40.00       0.9431        NaN       0.9431       18       17             AFZ
  4072.684   1280  40.00       0.8047     0.0979       0.6662       18       17             AFZ
  4076.704   1280  40.00       0.7966     0.0656       0.7804       18       17             AFZ
  4080.742   1280  40.00       0.7338     0.0733       0.5454       18       17             AFZ
# Comment at 4083 sec.: START-s1-af-supercoiled  1280-1480 per 20 900ms 40s rotate 40
# AFZ: [Time, MagPos, RotState, AFZ_avg, AFZ_error, AFZ_current, Z REF, Z DNA, Comment]
  4089.264   1280  40.00       0.4026     0.0000       0.4026       18       18             AFZ
  4093.333   1280  40.00       0.4665     0.0452       0.5304       18       18             AFZ
  4097.390   1280  40.00       0.5006     0.0410       0.5687       18       17             AFZ
  4101.424   1280  40.00       0.4852     0.0335       0.4390       18       17             AFZ
  4105.473   1280  40.00       0.5320     0.0498       0.7195       18       17             AFZ
  4109.519   1280  40.00       0.5009     0.0503       0.3450       18       17             AFZ
  4113.560   1280  40.00       0.4805     0.0470       0.3583       18       17             AFZ
  4117.547   1280  40.00       0.4705     0.0422       0.4004       18       17             AFZ
  4121.549   1280  40.00       0.4774     0.0381       0.5326       18       17             AFZ
  4125.547   1280  40.00       0.4602     0.0379       0.3058       18       17             AFZ
  4129.596   1280  40.00       0.4515     0.0355       0.3640       18       17             AFZ
  4133.618   1280  40.00       0.4285     0.0393       0.1758       18       17             AFZ
  4137.683   1280  40.00       0.4286     0.0363       0.4293       18       17             AFZ
  4141.722   1280  40.00       0.4156     0.0359       0.2475       18       17             AFZ
  4145.748   1280  40.00       0.4271     0.0353       0.5875       18       17             AFZ
  4149.757   1300  40.00       0.4412     0.0358       0.6533       18       17             AFZ
  4153.803   1300  40.00       0.4600     0.0383       0.7599       18       17             AFZ
  4157.847   1300  40.00       0.4828     0.0424       0.8703       18       17             AFZ
  4161.848   1300  40.00       0.4932     0.0414       0.6818       18       17             AFZ
  4165.884   1300  40.00       0.5061     0.0413       0.7504       18       17             AFZ
  4169.881   1300  40.00       0.5142     0.0401       0.6753       18       17             AFZ
  4173.889   1300  40.00       0.5211     0.0389       0.6664       18       17             AFZ
  4177.918   1300  40.00       0.5339     0.0393       0.8172       18       17             AFZ
  4181.927   1300  40.00       0.5408     0.0382       0.6980       18       17             AFZ
  4185.916   1300  40.00       0.5521     0.0383       0.8231       18       17             AFZ
  4189.962   1320  40.00       0.5615     0.0380       0.7976       18       17             AFZ
  4194.033   1320  40.00       0.5644     0.0367       0.6383       18       17             AFZ
  4198.071   1320  40.00       0.5732     0.0364       0.8106       18       17             AFZ
  4202.142   1320  40.00       0.5786     0.0356       0.7310       18       17             AFZ
  4206.180   1320  40.00       0.5799     0.0344       0.6162       18       17             AFZ
  4210.230   1320  40.00       0.5895     0.0346       0.8801       18       17             AFZ
  4214.298   1320  40.00       0.5962     0.0342       0.8025       18       17             AFZ
  4218.347   1320  40.00       0.6019     0.0336       0.7861       18       17             AFZ
  4222.399   1320  40.00       0.6028     0.0327       0.6292       18       17             AFZ
  4226.423   1320  40.00       0.6031     0.0317       0.6160       18       17             AFZ
  4230.431   1340  40.00       0.6137     0.0326       0.9844       18       17             AFZ
  4234.440   1340  40.00       0.6185     0.0320       0.7913       18       17             AFZ
  4238.456   1340  40.00       0.6266     0.0322       0.9264       18       17             AFZ
  4242.531   1340  40.00       0.6329     0.0320       0.8703       18       17             AFZ
  4246.540   1340  40.00       0.6363     0.0314       0.7690       18       17             AFZ
  4250.549   1340  40.00       0.6422     0.0311       0.8790       18       17             AFZ
  4254.579   1340  40.00       0.6447     0.0305       0.7490       18       17             AFZ
  4258.625   1340  40.00       0.6523     0.0307       0.9687       18       17             AFZ
  4262.638   1340  40.00       0.6565     0.0303       0.8396       18       17             AFZ
  4266.669   1340  40.00       0.6639     0.0305       0.9873       18       17             AFZ
  4270.739   1340  40.00       0.6646     0.0299       0.6954       18       17             AFZ
  4274.763   1360  40.00       0.6692     0.0296       0.8809       18       17             AFZ
  4278.801   1360  40.00       0.6744     0.0294       0.9225       18       17             AFZ
  4282.821   1360  40.00       0.6792     0.0292       0.9092       18       17             AFZ
  4286.833   1360  40.00       0.6845     0.0291       0.9410       18       17             AFZ
  4290.848   1360  40.00       0.6895     0.0290       0.9412       18       17             AFZ
  4294.840   1360  40.00       0.6946     0.0289       0.9567       18       17             AFZ
  4298.859   1360  40.00       0.7001     0.0288       0.9861       18       17             AFZ
  4302.865   1360  40.00       0.7049     0.0287       0.9585       18       17             AFZ
  4306.928   1360  40.00       0.7088     0.0284       0.9182       18       17             AFZ
  4310.959   1360  40.00       0.7123     0.0281       0.9072       18       17             AFZ
  4314.989   1380  40.00       0.7150     0.0278       0.8652       18       17             AFZ
  4319.076   1380  40.00       0.7189     0.0276       0.9395       18       17             AFZ
  4323.122   1380  40.00       0.7197     0.0271       0.7683       18       17             AFZ
  4327.111   1380  40.00       0.7241     0.0270       0.9806       18       17             AFZ
  4331.128   1380  40.00       0.7273     0.0268       0.9216       18       17             AFZ
  4335.180   1380  40.00       0.7278     0.0263       0.7600       18       17             AFZ
